row_number,db_itemId,model_id,itemName,row_group,field,finding_category,readiness_category,issue_type,blank_or_issue_count,remediation_owner,remediation_pathway,suggested_action,governance_note,frontend_ready,import_ready,admin_visible_ok
89,,ryderwear_female_ultra_tank_top_scoop,"Ultra Scoop Tank",likely_new,description,blank_required_or_policy_field,admin-remediation,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,review,review,yes
89,,ryderwear_female_ultra_tank_top_scoop,"Ultra Scoop Tank",likely_new,altText,blank_required_or_policy_field,admin-remediation,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,review,review,yes
89,,ryderwear_female_ultra_tank_top_scoop,"Ultra Scoop Tank",likely_new,ariaText,blank_required_or_policy_field,admin-remediation,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,review,review,yes
90,,ryderwear_female_ultra_t_shirt_scoop,"Ultra Scoop T-Shirt",likely_new,categoryName,blank_required_or_policy_field,import-readiness-blocking,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,no,no,yes
90,,ryderwear_female_ultra_t_shirt_scoop,"Ultra Scoop T-Shirt",likely_new,price,blank_required_or_policy_field,import-readiness-blocking,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,no,no,yes
90,,ryderwear_female_ultra_t_shirt_scoop,"Ultra Scoop T-Shirt",likely_new,images,blank_required_or_policy_field,import-readiness-blocking,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,no,no,yes
90,,ryderwear_female_ultra_t_shirt_scoop,"Ultra Scoop T-Shirt",likely_new,external_item_id,blank_required_or_policy_field,import-readiness-blocking,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,review,no,yes
90,,ryderwear_female_ultra_t_shirt_scoop,"Ultra Scoop T-Shirt",likely_new,description,blank_required_or_policy_field,admin-remediation,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,review,review,yes
90,,ryderwear_female_ultra_t_shirt_scoop,"Ultra Scoop T-Shirt",likely_new,altText,blank_required_or_policy_field,admin-remediation,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,review,review,yes
90,,ryderwear_female_ultra_t_shirt_scoop,"Ultra Scoop T-Shirt",likely_new,ariaText,blank_required_or_policy_field,admin-remediation,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,review,review,yes
91,,ryderwear_female_replay_sports_bra_cut-out,"Replay Cut-Out Sports Bra",likely_new,categoryName,blank_required_or_policy_field,import-readiness-blocking,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,no,no,yes
91,,ryderwear_female_replay_sports_bra_cut-out,"Replay Cut-Out Sports Bra",likely_new,price,blank_required_or_policy_field,import-readiness-blocking,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,no,no,yes
91,,ryderwear_female_replay_sports_bra_cut-out,"Replay Cut-Out Sports Bra",likely_new,images,blank_required_or_policy_field,import-readiness-blocking,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,no,no,yes
91,,ryderwear_female_replay_sports_bra_cut-out,"Replay Cut-Out Sports Bra",likely_new,external_item_id,blank_required_or_policy_field,import-readiness-blocking,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,review,no,yes
91,,ryderwear_female_replay_sports_bra_cut-out,"Replay Cut-Out Sports Bra",likely_new,description,blank_required_or_policy_field,admin-remediation,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,review,review,yes
91,,ryderwear_female_replay_sports_bra_cut-out,"Replay Cut-Out Sports Bra",likely_new,altText,blank_required_or_policy_field,admin-remediation,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,review,review,yes
91,,ryderwear_female_replay_sports_bra_cut-out,"Replay Cut-Out Sports Bra",likely_new,ariaText,blank_required_or_policy_field,admin-remediation,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,review,review,yes
92,,ryderwear_female_replay_leggings_high-waisted,"Replay High-Waisted Leggings",likely_new,categoryName,blank_required_or_policy_field,import-readiness-blocking,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,no,no,yes
92,,ryderwear_female_replay_leggings_high-waisted,"Replay High-Waisted Leggings",likely_new,price,blank_required_or_policy_field,import-readiness-blocking,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,no,no,yes
92,,ryderwear_female_replay_leggings_high-waisted,"Replay High-Waisted Leggings",likely_new,images,blank_required_or_policy_field,import-readiness-blocking,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,no,no,yes
92,,ryderwear_female_replay_leggings_high-waisted,"Replay High-Waisted Leggings",likely_new,external_item_id,blank_required_or_policy_field,import-readiness-blocking,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,review,no,yes
92,,ryderwear_female_replay_leggings_high-waisted,"Replay High-Waisted Leggings",likely_new,description,blank_required_or_policy_field,admin-remediation,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,review,review,yes
92,,ryderwear_female_replay_leggings_high-waisted,"Replay High-Waisted Leggings",likely_new,altText,blank_required_or_policy_field,admin-remediation,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,review,review,yes
92,,ryderwear_female_replay_leggings_high-waisted,"Replay High-Waisted Leggings",likely_new,ariaText,blank_required_or_policy_field,admin-remediation,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,review,review,yes
93,,ryderwear_female_momentum_sports_bra_twist,"Momentum Twist Sports Bra",likely_new,categoryName,blank_required_or_policy_field,import-readiness-blocking,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,no,no,yes
93,,ryderwear_female_momentum_sports_bra_twist,"Momentum Twist Sports Bra",likely_new,price,blank_required_or_policy_field,import-readiness-blocking,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,no,no,yes
93,,ryderwear_female_momentum_sports_bra_twist,"Momentum Twist Sports Bra",likely_new,images,blank_required_or_policy_field,import-readiness-blocking,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,no,no,yes
93,,ryderwear_female_momentum_sports_bra_twist,"Momentum Twist Sports Bra",likely_new,external_item_id,blank_required_or_policy_field,import-readiness-blocking,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,review,no,yes
93,,ryderwear_female_momentum_sports_bra_twist,"Momentum Twist Sports Bra",likely_new,description,blank_required_or_policy_field,admin-remediation,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,review,review,yes
93,,ryderwear_female_momentum_sports_bra_twist,"Momentum Twist Sports Bra",likely_new,altText,blank_required_or_policy_field,admin-remediation,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,review,review,yes
93,,ryderwear_female_momentum_sports_bra_twist,"Momentum Twist Sports Bra",likely_new,ariaText,blank_required_or_policy_field,admin-remediation,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,review,review,yes
94,,ryderwear_female_persist_shorts_training,"Persist Training Shorts",likely_new,categoryName,blank_required_or_policy_field,import-readiness-blocking,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,no,no,yes
94,,ryderwear_female_persist_shorts_training,"Persist Training Shorts",likely_new,price,blank_required_or_policy_field,import-readiness-blocking,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,no,no,yes
94,,ryderwear_female_persist_shorts_training,"Persist Training Shorts",likely_new,images,blank_required_or_policy_field,import-readiness-blocking,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,no,no,yes
94,,ryderwear_female_persist_shorts_training,"Persist Training Shorts",likely_new,external_item_id,blank_required_or_policy_field,import-readiness-blocking,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,review,no,yes
94,,ryderwear_female_persist_shorts_training,"Persist Training Shorts",likely_new,description,blank_required_or_policy_field,admin-remediation,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,review,review,yes
94,,ryderwear_female_persist_shorts_training,"Persist Training Shorts",likely_new,altText,blank_required_or_policy_field,admin-remediation,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,review,review,yes
94,,ryderwear_female_persist_shorts_training,"Persist Training Shorts",likely_new,ariaText,blank_required_or_policy_field,admin-remediation,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,review,review,yes
95,,"ryderwear_female_logo lux_sports_bra_seamless","Logo Lux Seamless Sports Bra",likely_new,categoryName,blank_required_or_policy_field,import-readiness-blocking,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,no,no,yes
95,,"ryderwear_female_logo lux_sports_bra_seamless","Logo Lux Seamless Sports Bra",likely_new,price,blank_required_or_policy_field,import-readiness-blocking,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,no,no,yes
95,,"ryderwear_female_logo lux_sports_bra_seamless","Logo Lux Seamless Sports Bra",likely_new,images,blank_required_or_policy_field,import-readiness-blocking,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,no,no,yes
95,,"ryderwear_female_logo lux_sports_bra_seamless","Logo Lux Seamless Sports Bra",likely_new,external_item_id,blank_required_or_policy_field,import-readiness-blocking,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,review,no,yes
95,,"ryderwear_female_logo lux_sports_bra_seamless","Logo Lux Seamless Sports Bra",likely_new,description,blank_required_or_policy_field,admin-remediation,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,review,review,yes
95,,"ryderwear_female_logo lux_sports_bra_seamless","Logo Lux Seamless Sports Bra",likely_new,altText,blank_required_or_policy_field,admin-remediation,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,review,review,yes
95,,"ryderwear_female_logo lux_sports_bra_seamless","Logo Lux Seamless Sports Bra",likely_new,ariaText,blank_required_or_policy_field,admin-remediation,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,review,review,yes
96,,ryderwear_female_staples_shorts_seamless,"Staples Seamless Shorts",likely_new,categoryName,blank_required_or_policy_field,import-readiness-blocking,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,no,no,yes
96,,ryderwear_female_staples_shorts_seamless,"Staples Seamless Shorts",likely_new,price,blank_required_or_policy_field,import-readiness-blocking,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,no,no,yes
96,,ryderwear_female_staples_shorts_seamless,"Staples Seamless Shorts",likely_new,images,blank_required_or_policy_field,import-readiness-blocking,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,no,no,yes
96,,ryderwear_female_staples_shorts_seamless,"Staples Seamless Shorts",likely_new,external_item_id,blank_required_or_policy_field,import-readiness-blocking,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,review,no,yes
96,,ryderwear_female_staples_shorts_seamless,"Staples Seamless Shorts",likely_new,description,blank_required_or_policy_field,admin-remediation,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,review,review,yes
96,,ryderwear_female_staples_shorts_seamless,"Staples Seamless Shorts",likely_new,altText,blank_required_or_policy_field,admin-remediation,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,review,review,yes
96,,ryderwear_female_staples_shorts_seamless,"Staples Seamless Shorts",likely_new,ariaText,blank_required_or_policy_field,admin-remediation,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,review,review,yes
97,,ryderwear_female_activate_sports_bra_twist,"Activate Sports Bra",likely_new,categoryName,blank_required_or_policy_field,import-readiness-blocking,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,no,no,yes
97,,ryderwear_female_activate_sports_bra_twist,"Activate Sports Bra",likely_new,price,blank_required_or_policy_field,import-readiness-blocking,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,no,no,yes
97,,ryderwear_female_activate_sports_bra_twist,"Activate Sports Bra",likely_new,images,blank_required_or_policy_field,import-readiness-blocking,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,no,no,yes
97,,ryderwear_female_activate_sports_bra_twist,"Activate Sports Bra",likely_new,external_item_id,blank_required_or_policy_field,import-readiness-blocking,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,review,no,yes
97,,ryderwear_female_activate_sports_bra_twist,"Activate Sports Bra",likely_new,description,blank_required_or_policy_field,admin-remediation,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,review,review,yes
97,,ryderwear_female_activate_sports_bra_twist,"Activate Sports Bra",likely_new,altText,blank_required_or_policy_field,admin-remediation,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,review,review,yes
97,,ryderwear_female_activate_sports_bra_twist,"Activate Sports Bra",likely_new,ariaText,blank_required_or_policy_field,admin-remediation,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,review,review,yes
98,,"ryderwear_female_terry towelling_sports_bra_cropped","Terry Towelling Cropped Sports Bra",likely_new,categoryName,blank_required_or_policy_field,import-readiness-blocking,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,no,no,yes
98,,"ryderwear_female_terry towelling_sports_bra_cropped","Terry Towelling Cropped Sports Bra",likely_new,price,blank_required_or_policy_field,import-readiness-blocking,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,no,no,yes
98,,"ryderwear_female_terry towelling_sports_bra_cropped","Terry Towelling Cropped Sports Bra",likely_new,images,blank_required_or_policy_field,import-readiness-blocking,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,no,no,yes
98,,"ryderwear_female_terry towelling_sports_bra_cropped","Terry Towelling Cropped Sports Bra",likely_new,external_item_id,blank_required_or_policy_field,import-readiness-blocking,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,review,no,yes
98,,"ryderwear_female_terry towelling_sports_bra_cropped","Terry Towelling Cropped Sports Bra",likely_new,description,blank_required_or_policy_field,admin-remediation,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,review,review,yes
98,,"ryderwear_female_terry towelling_sports_bra_cropped","Terry Towelling Cropped Sports Bra",likely_new,altText,blank_required_or_policy_field,admin-remediation,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,review,review,yes
98,,"ryderwear_female_terry towelling_sports_bra_cropped","Terry Towelling Cropped Sports Bra",likely_new,ariaText,blank_required_or_policy_field,admin-remediation,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,review,review,yes
99,,ryderwear_female_slouchy_off_shoulder_top,"Slouchy Off Shoulder Top",likely_new,categoryName,blank_required_or_policy_field,import-readiness-blocking,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,no,no,yes
99,,ryderwear_female_slouchy_off_shoulder_top,"Slouchy Off Shoulder Top",likely_new,price,blank_required_or_policy_field,import-readiness-blocking,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,no,no,yes
99,,ryderwear_female_slouchy_off_shoulder_top,"Slouchy Off Shoulder Top",likely_new,images,blank_required_or_policy_field,import-readiness-blocking,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,no,no,yes
99,,ryderwear_female_slouchy_off_shoulder_top,"Slouchy Off Shoulder Top",likely_new,external_item_id,blank_required_or_policy_field,import-readiness-blocking,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,review,no,yes
99,,ryderwear_female_slouchy_off_shoulder_top,"Slouchy Off Shoulder Top",likely_new,description,blank_required_or_policy_field,admin-remediation,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,review,review,yes
99,,ryderwear_female_slouchy_off_shoulder_top,"Slouchy Off Shoulder Top",likely_new,altText,blank_required_or_policy_field,admin-remediation,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,review,review,yes
99,,ryderwear_female_slouchy_off_shoulder_top,"Slouchy Off Shoulder Top",likely_new,ariaText,blank_required_or_policy_field,admin-remediation,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,review,review,yes
100,,ryderwear_unisex_gym_bag_accessories,"Gym Bag",likely_new,categoryName,blank_required_or_policy_field,import-readiness-blocking,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,no,no,yes
100,,ryderwear_unisex_gym_bag_accessories,"Gym Bag",likely_new,price,blank_required_or_policy_field,import-readiness-blocking,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,no,no,yes
100,,ryderwear_unisex_gym_bag_accessories,"Gym Bag",likely_new,images,blank_required_or_policy_field,import-readiness-blocking,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,no,no,yes
100,,ryderwear_unisex_gym_bag_accessories,"Gym Bag",likely_new,external_item_id,blank_required_or_policy_field,import-readiness-blocking,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,review,no,yes
100,,ryderwear_unisex_gym_bag_accessories,"Gym Bag",likely_new,description,blank_required_or_policy_field,admin-remediation,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,review,review,yes
100,,ryderwear_unisex_gym_bag_accessories,"Gym Bag",likely_new,altText,blank_required_or_policy_field,admin-remediation,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,review,review,yes
100,,ryderwear_unisex_gym_bag_accessories,"Gym Bag",likely_new,ariaText,blank_required_or_policy_field,admin-remediation,blank,1,excel-csv-source-of-truth,"fix in Excel/CSV","Populate source field in Excel/CSV for likely-new row.",,review,review,yes
32|33,,nike_female_leggings,,multiple,model_id,source-governance,governance,duplicate,2,data-governance,"source/governance decision","Resolve duplicate model_id values in source before uniqueness enforcement.","Known duplicate group requires explicit resolution/governance.",review,no,yes
all,,,,governance,subCategoryParent,source-governance,deferred-governance,policy-decision,120,data-governance,"governance clarification workflow","Decide if subCategoryParent is derivable, optional, taxonomy backlog, or source-remediation target.","Do not force automatic Excel fix without governance decision.",review,review,yes
